epoch,lr,loss,iou,val_loss,val_iou
107,0.001,0.43647187524116954,0.7757738034053017,0.41080083617797264,0.7524538581909636
108,0.001,0.4390632622517072,0.7763707922373867,0.4153547250307523,0.7469865974789935
109,0.001,0.436847648024559,0.7782617838700552,0.41637744582616365,0.7496964893641261
110,0.001,0.43472313445348004,0.7798432827004322,0.41840722148235027,0.749345470688426
111,0.001,0.4377033320757059,0.7765275996828227,0.4087268645946796,0.7556670422210002
112,0.001,0.4339059265760275,0.7801856321818578,0.4165149491566878,0.7528426985359553
113,0.001,0.4325155856517645,0.7812222235143627,0.4133309896175678,0.7553331946470597
114,0.001,0.43550964444875717,0.7785837784720825,0.4070198343350337,0.7531094690690633
115,0.001,0.4306860764439289,0.7818450434700605,0.40412267400668217,0.7570919809336246
116,0.001,0.43234880566596984,0.7819657519394159,0.4093126572095431,0.7539629656181681
117,0.001,0.43126507825576343,0.7832120246210311,0.4109559458035689,0.7569380235607863
118,0.001,0.43113837391138077,0.7819096385462854,0.41565082256610575,0.7501835442744607
119,0.001,0.42759245015107666,0.7865029706474697,0.4084743999517881,0.7544926559072462
120,0.001,0.4299861634006867,0.783620223274428,0.4102926653165084,0.7538678099359019
121,0.001,0.4291062687452023,0.7855304269204496,0.4131727700050061,0.7455484495534408
122,0.001,0.42607372483381856,0.7879332760749561,0.41261242490548355,0.7533796148805583
123,0.001,0.4249440664282212,0.788139556847556,0.4068339343254383,0.7557402022999149
124,0.001,0.4250362689678486,0.7867526286709486,0.4094168374171624,0.7471582024829236
125,0.001,0.42581314192368436,0.7894495842120667,0.40799740919700034,0.7496990583808012
126,0.001,0.42523353902193217,0.787372598916163,0.40703082405603846,0.7416719106123358
127,0.001,0.42432054579257966,0.7894298912041512,0.40494475823182324,0.7497384066827122
128,0.001,0.42322429865598676,0.7888341758044407,0.4035885870456696,0.7572301381111624
129,0.001,0.42386208165150424,0.7898019208416216,0.4069164207348457,0.7574172781746711
130,0.001,0.4186073405238298,0.7933876701895253,0.4066463699707618,0.752724477631103
131,0.001,0.41910061698693496,0.7915756567472295,0.40460925835829514,0.7554722926928924
132,0.001,0.42012393371416973,0.7922764038763076,0.40249379919125483,0.7565967766980697
133,0.001,0.42277325483468864,0.7924673085629618,0.40636900525826675,0.7556816291118453
134,0.001,0.42004296057499374,0.7939397496277583,0.4052613203342144,0.7545563652847608
135,0.001,0.4191235282100164,0.7935630496403443,0.403556299668092,0.758377800053919
136,0.001,0.41679042417269485,0.7947888719164359,0.399377696789228,0.7527934930621919
137,0.001,0.4190876645537523,0.7927035906094674,0.4010450968375573,0.7574596052696445
138,0.001,0.418167013503038,0.7968939736718237,0.40189863901871903,0.7568142844172309
139,0.001,0.4198002108014547,0.792120921730339,0.40120621736233053,0.7606012656289636
140,0.001,0.41772563423101716,0.7967376394064659,0.3982955565819373,0.758343434583543
141,0.001,0.4178377458682427,0.7949063880377634,0.4002713455603673,0.7533566989863711
142,0.001,0.41284557179762765,0.7956712387825712,0.40082785395475534,0.7525550275374038
143,0.001,0.4148283093021466,0.7963686096939201,0.39981863361138564,0.7588086129798184
144,0.001,0.4162136761041788,0.7987266723741542,0.39866600128320545,0.7572869425295998
145,0.001,0.4145500891483747,0.7994495797901187,0.3997798222761888,0.7599736451394591
146,0.001,0.4124317522232349,0.7982860651399037,0.40024380958997285,0.7602796948493771
147,0.001,0.415933609696535,0.7962484108363483,0.4028496384620667,0.760562296733308
148,0.001,0.4125184958943954,0.7996100955417641,0.4000685893572294,0.7587911726387614
149,0.001,0.4135561154438899,0.8004342929797126,0.3960389513235826,0.7582544633945449
150,0.001,0.41198565948467986,0.8027747413978173,0.4006137210589189,0.7543545727010376
151,0.001,0.4134368843757189,0.8003652640952036,0.3970565855503082,0.7576648521296497
152,0.001,0.4116202986011138,0.7997497791536734,0.39590816910450277,0.7586804633757719
153,0.001,0.4134118608557261,0.7987371035429606,0.3951181700596443,0.7592307463125896
154,0.001,0.4100610517538511,0.8039112725866729,0.39862043811724734,0.7565518411237254
155,0.001,0.4108704403042793,0.8018396662825713,0.4010802007638491,0.7585663632521744
156,0.001,0.4123535025578279,0.8006650346737612,0.39599599288060117,0.7603683281727686
157,0.001,0.40999736728576514,0.8013155375753,0.39441259640913745,0.7602619458964917
158,0.001,0.4107317138176698,0.8024671403748747,0.39589593364642217,0.7592608820729411
159,0.001,0.40844560070679736,0.8067721593951681,0.39490783077019914,0.7585591427078479
160,0.001,0.4111807935512983,0.8013543412959128,0.396345475086799,0.7594117883467074
161,0.001,0.4112266949736155,0.8004495359823095,0.3944298331554119,0.7588423180166899
162,0.001,0.4067501467007857,0.8054360852159689,0.3951805000121777,0.7618303276067475
163,0.001,0.41021720411685797,0.8061099939848557,0.3952194530230302,0.760922118247253
164,0.001,0.4089351656345221,0.8032497861621025,0.39645351950938884,0.7603297337369033
165,0.001,0.40692708102556374,0.8079882036264987,0.3953163660489596,0.7619542201371096
166,0.001,0.40909148099330755,0.8026209161016735,0.3942842873243185,0.7586923142831017
167,0.001,0.40832161123935995,0.8028487026345839,0.3932858682595767,0.7593903798645458
168,0.001,0.40660013040670984,0.8051184863419157,0.39452038544874923,0.7599702552836363
169,0.001,0.40727891199863875,0.8048374766665041,0.3919966550973745,0.762186499894483
170,0.001,0.4035630817596729,0.8065435724165847,0.394441222686034,0.7614931912575502
171,0.001,0.40794002493986714,0.8041414371195086,0.39340462042735175,0.7612923596587512
172,0.001,0.4072100168237319,0.8051532988818145,0.39350235553888174,0.7613714161815311
173,0.001,0.4064275154700646,0.8048695682484512,0.39504639368790845,0.761219498931619
174,0.001,0.4081782708947475,0.8035091364409546,0.39508148890275224,0.7586398826158215
175,0.001,0.4050298681625953,0.806873511404221,0.39437490426577054,0.7606395559285781
176,0.001,0.4052003672489753,0.8050389239863213,0.39316865755961494,0.760876485327458
177,0.001,0.40597960903094366,0.8057132959091403,0.3958473347700559,0.761216975802233
178,0.001,0.4055131991322224,0.8050587467078286,0.39516576987046464,0.7595819761298143
179,0.001,0.406383030804304,0.806239644775009,0.39948191688610957,0.7606912744884456
180,0.001,0.4060803989951427,0.8050658767063601,0.3918861572559063,0.761004460534416
181,0.001,0.40439843592735436,0.8069095343900188,0.3932050218948951,0.7596817884907286
182,0.001,0.4082296243080726,0.8052433542174019,0.39380811865513143,0.7602896219586697
183,0.001,0.40435071553175267,0.8073710655908515,0.39317978758078354,0.7596635920556862
184,0.001,0.40697433879742256,0.8052724601009039,0.3934384987904475,0.7603956993945792
185,0.001,0.40453037527891306,0.8070313274470545,0.39232928569500264,0.7593937695337192
186,0.001,0.40375025685016924,0.8081305888267909,0.393716863485483,0.7602680593271435
187,0.001,0.4079881697893143,0.8035035722230591,0.3923814438856565,0.7618621355308376
188,0.001,0.4056946541254337,0.8058172121072398,0.3926913068844722,0.7618149012722366
189,0.001,0.40465426697180823,0.8080382710689835,0.3921338361043196,0.7619539485796294
190,0.001,0.4033627456197372,0.8064219261952682,0.39338409900665283,0.759145952430271
191,0.001,0.40150652516346713,0.8095555035240052,0.3940287269078768,0.7596954576895326
192,0.001,0.4044009087177423,0.8078521295489296,0.3929981598487267,0.760757332566672
193,0.001,0.4038041393344219,0.8084415192249839,0.3946862440842849,0.7593719270935764
194,0.001,0.4022118185575192,0.8116974349134779,0.39217754694131707,0.7608568010482661
195,0.001,0.4045854687690735,0.807627474110036,0.39312295409349296,0.7608397206196632
196,0.001,0.40580438249386275,0.806432100148155,0.39271288559986994,0.7604796455106843
197,0.001,0.403578577706447,0.8049252671160276,0.3919930508503547,0.7629867649042896
198,0.001,0.4059984719524017,0.8075956582868263,0.3927241128224593,0.7614373055894085
199,0.001,0.40348263726784633,0.8068321910319378,0.3952606856822968,0.759893762478374
